Assault Offenses,Aggravated Assault,Simple Assault,Intimidation,Kidnapping/Abduction,Sex Offenses,Rape,Sodomy,Fondling,Statutory Rape,Arson,Bribery,Burglary/Breaking & Entering,Counterfeiting/Forgery,Destruction/Damage/Vandalism of Property,Embezzlement,Extortion/Blackmail,Fraud Offenses,False Pretenses/Swindle/Confidence Game,Credit Card/Automated Teller Machine Fraud,Impersonation,Larceny/Theft Offenses,Pocket picking,Purse snatching,Shoplifting,Theft From Building,Theft From Motor Vehicle,Theft of Motor Vehicle Parts or Accessories,All Other Larceny,Motor Vehicle Theft,Robbery,Stolen Property Offenses,Drug/Narcotic Offenses,Drug/Narcotic Violations,Drug Equipment Violations,Weapon Law Violations
189,14,169,6,0,7,0,1,5,1,1,0,33,20,50,2,0,45,10,27,6,274,0,3,111,4,85,1,70,18,5,0,165,131,34,16
197,30,148,19,1,6,5,1,0,0,0,0,35,6,67,0,0,49,42,7,0,149,0,0,0,0,67,0,82,18,1,0,99,90,9,10
106,12,74,20,0,3,0,0,3,0,0,0,23,8,63,0,0,46,0,24,17,188,0,0,34,0,69,0,85,11,2,0,63,45,18,7
10,3,5,2,0,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,0,4,0,0,0,1,1,0,2,0,0,2,4,4,0,0
34,7,24,3,0,1,0,0,1,0,0,0,5,6,6,0,0,15,0,13,2,42,0,1,2,5,10,4,20,2,1,0,12,7,5,0
482,78,378,26,6,42,15,14,5,1,3,0,245,61,506,25,2,202,107,56,9,"1,624",3,1,405,170,587,164,291,227,59,71,"1,502",639,863,92
17,6,11,0,0,0,0,0,0,0,0,0,8,0,5,0,0,1,1,0,0,9,0,0,0,0,2,0,7,0,0,0,2,2,0,0
87,12,63,12,0,4,1,0,3,0,0,0,22,19,28,0,0,11,1,9,1,96,0,0,21,6,28,1,40,18,1,1,123,92,31,8
345,29,257,59,0,19,11,2,6,0,0,0,70,63,89,7,0,162,8,64,90,628,22,16,165,53,175,27,170,65,8,1,342,319,23,35
159,18,112,29,2,9,5,0,4,0,2,0,27,5,86,0,0,6,2,4,0,64,1,4,8,2,1,5,42,17,1,5,89,68,21,5
861,93,731,37,0,48,30,3,12,3,0,0,107,102,115,0,0,58,0,58,0,500,0,0,152,1,172,23,150,65,22,0,471,393,78,30
97,12,69,16,0,10,6,1,3,0,0,0,15,15,36,0,0,22,2,7,13,139,0,2,68,6,26,3,34,18,1,0,303,123,180,13
1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,2,0,0,0,13,13,0,0
74,5,59,10,0,1,0,0,0,0,0,0,23,10,34,1,0,8,1,6,1,65,2,0,7,6,9,1,39,5,0,0,33,15,18,1
170,9,130,31,0,6,3,0,3,0,0,0,24,10,33,0,0,50,4,20,9,146,1,0,43,2,36,3,61,15,1,0,98,56,42,2
12,2,10,0,0,0,0,0,0,0,0,0,20,1,4,0,0,13,3,7,0,10,0,0,0,1,2,2,5,3,0,0,13,13,0,0
"2,388",265,"1,881",242,30,73,40,11,11,6,7,1,506,162,"1,066",33,0,300,73,145,82,"2,550",2,4,387,0,689,32,"1,424",233,32,0,988,557,431,39
525,132,382,11,7,42,12,10,18,2,1,0,101,7,233,0,0,37,2,0,35,719,0,1,45,1,97,1,574,48,18,0,92,66,26,5
951,129,704,118,33,97,67,9,11,7,1,0,222,79,266,21,1,183,59,81,3,"1,203",1,1,462,34,360,64,279,132,27,6,502,408,94,71
35,7,13,15,0,3,1,0,1,1,0,0,20,3,12,0,0,3,1,2,0,29,0,0,1,0,3,0,24,4,0,0,14,13,1,1
38,23,9,6,0,2,0,0,0,0,0,0,14,3,15,0,0,0,0,0,0,32,0,0,5,0,13,5,9,1,0,0,30,30,0,3
44,9,32,3,0,7,0,0,4,3,0,0,32,13,34,1,0,23,4,10,3,78,0,1,32,1,13,3,28,13,2,2,149,103,46,9
582,55,482,45,1,18,10,0,7,0,1,0,102,72,279,7,0,106,31,42,28,573,0,10,148,3,91,13,301,43,18,3,374,278,96,24
113,9,76,28,0,2,2,0,0,0,0,0,18,15,15,1,0,7,1,4,1,60,18,9,22,0,4,5,2,7,0,0,120,91,29,9
27,4,14,9,1,6,1,0,4,1,0,0,5,3,6,0,0,0,0,0,0,16,0,0,0,0,0,0,16,4,0,0,28,11,17,1
61,4,45,12,0,7,5,0,2,0,0,0,17,13,40,3,0,21,2,13,5,235,0,1,62,5,78,16,72,21,3,7,65,63,2,3
52,12,37,3,0,1,0,0,1,0,1,0,7,9,18,2,0,9,0,8,1,48,1,0,24,3,6,1,13,14,1,2,62,41,21,9
158,35,79,44,5,10,10,0,0,0,0,0,40,8,73,0,0,4,3,0,1,142,0,0,1,1,37,0,103,14,2,0,46,44,2,0
217,150,39,28,0,9,5,0,2,0,4,0,71,13,26,0,0,3,2,0,1,139,0,0,23,1,30,0,85,21,3,4,105,95,10,12
12,2,10,0,0,1,1,0,0,0,0,0,3,1,0,0,0,1,0,0,1,7,0,0,1,1,0,0,5,3,0,1,0,0,0,0
32,7,24,1,1,3,2,0,1,0,0,0,6,2,4,0,0,3,0,2,0,15,0,0,1,4,3,0,7,5,0,0,7,7,0,3
194,43,107,44,1,10,3,2,1,3,0,0,85,19,138,0,0,46,14,16,15,268,0,0,36,17,92,46,76,102,33,2,126,113,13,31
163,19,131,13,1,20,19,0,0,0,0,0,18,1,104,3,0,4,1,0,3,324,1,0,0,5,55,1,262,30,6,1,207,88,119,5
3,1,1,1,0,0,0,0,0,0,0,1,2,2,6,0,0,1,0,1,0,12,0,0,4,0,5,0,3,1,2,0,1,1,0,1
14,3,9,2,0,0,0,0,0,0,0,0,3,5,2,0,0,1,0,0,0,3,0,0,0,0,0,0,3,2,0,1,7,6,1,1
4,0,2,2,0,0,0,0,0,0,0,0,3,1,21,0,0,7,0,7,0,70,0,1,0,0,39,6,24,12,1,0,12,10,2,1
312,53,233,26,2,27,21,3,2,1,0,0,60,17,78,4,3,95,44,25,24,504,6,5,223,2,139,15,114,38,31,1,110,100,10,27
12,3,9,0,0,3,0,0,3,0,0,0,4,2,29,0,0,4,0,4,0,129,0,0,3,0,35,0,91,5,2,0,11,10,1,0
9,0,2,7,0,1,1,0,0,0,0,0,3,1,2,0,0,2,0,1,1,20,0,1,1,2,5,1,10,2,0,0,2,2,0,0
46,4,33,9,0,1,1,0,0,0,0,0,12,6,13,0,0,4,1,0,3,57,0,0,0,0,13,0,44,1,3,1,10,10,0,4
21,5,14,2,0,3,1,2,0,0,0,0,11,2,22,0,0,1,0,0,0,22,0,0,7,2,3,0,10,2,1,0,25,24,1,1
10,1,8,1,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,7,0,0,0,3,1,0,3,5,0,1,4,4,0,0
3,2,1,0,0,0,0,0,0,0,0,0,19,2,5,0,0,5,4,1,0,18,0,0,1,0,0,0,17,4,0,0,3,2,1,1
34,11,23,0,0,6,2,2,2,0,0,0,20,5,9,1,0,4,1,1,0,30,0,2,1,3,6,0,17,5,0,2,22,15,7,2
"1,215",113,974,128,12,105,45,8,34,10,1,0,241,156,17,23,0,340,145,111,73,"1,276",3,3,120,1,304,8,834,195,39,6,925,790,135,71
13,3,8,2,0,1,0,0,1,0,0,0,4,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,1,0,33,30,3,3
255,31,209,15,0,4,4,0,0,0,0,0,97,53,118,0,0,57,2,33,18,484,0,1,211,16,78,4,173,64,8,3,194,143,51,10
343,46,297,0,3,64,58,0,2,0,6,0,75,14,91,0,0,96,3,66,3,544,9,4,94,52,180,23,180,56,13,0,184,184,0,13
2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,17,16,1,1
16,1,15,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,12,0,0,0,3,1,1,7,2,0,1,7,6,1,1
146,20,85,41,0,4,2,1,1,0,0,0,33,12,75,0,0,17,1,8,8,101,8,0,3,0,9,2,79,6,6,0,28,20,8,2
27,5,21,1,0,1,0,0,1,0,0,0,5,0,3,0,0,1,0,0,0,11,0,2,2,0,0,1,6,0,1,0,38,34,4,3
"1,435",271,"1,126",38,7,116,60,12,33,11,0,1,440,205,751,19,0,394,117,115,162,"2,620",3,3,754,22,669,3,"1,155",175,58,29,"1,184",698,486,70
22,2,20,0,0,1,0,0,0,0,0,0,18,4,17,1,0,34,32,0,1,137,0,1,12,1,75,3,45,36,3,0,14,6,8,1
186,35,122,29,0,15,5,3,5,1,1,0,45,33,47,1,0,30,1,25,4,141,7,1,48,18,22,3,41,12,4,2,92,88,4,11
"1,207",227,909,71,3,74,44,4,4,4,1,0,383,105,512,0,0,149,70,79,0,"1,511",0,0,67,3,435,18,982,121,52,3,"1,069",836,233,103
79,14,64,1,0,1,1,0,0,0,0,0,69,4,17,0,0,17,5,7,3,135,0,0,31,12,35,2,52,18,5,1,23,15,8,5
"2,876",573,"2,018",285,27,158,77,11,50,20,9,0,709,262,"1,042",3,2,405,394,0,6,"3,535",4,2,831,54,"1,132",51,"1,454",322,133,0,928,743,185,71
6,4,2,0,0,0,0,0,0,0,0,0,5,8,15,0,0,6,1,2,1,38,0,0,11,2,1,1,23,7,0,0,13,13,0,2
20,10,4,6,0,3,0,0,3,0,0,0,2,1,5,0,0,4,0,2,1,7,0,0,0,2,0,0,5,0,0,0,23,17,6,3
229,25,175,29,5,6,4,1,1,0,0,0,29,24,108,0,0,50,22,22,4,324,0,0,97,22,102,5,97,32,9,0,185,90,95,19
42,6,29,7,0,4,4,0,0,0,1,0,11,3,10,0,0,5,2,0,3,46,0,0,0,0,13,0,33,9,1,0,61,43,18,4
19,1,15,3,0,0,0,0,0,0,0,0,8,13,16,0,1,17,6,3,6,73,0,0,17,0,26,2,28,1,2,1,23,14,9,0
1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,11,0,0,0,1,2,0,8,1,0,0,4,3,1,0
176,23,150,3,0,5,2,2,0,1,2,0,40,21,66,0,0,28,3,20,2,162,0,0,33,12,43,3,71,14,13,1,118,88,30,9
55,9,42,4,0,1,1,0,0,0,1,0,11,6,30,0,0,13,2,6,5,65,9,0,0,0,32,2,21,2,2,0,63,29,34,7
31,3,22,6,0,1,0,0,0,0,0,0,8,7,14,0,0,11,1,4,6,34,1,0,2,0,8,1,22,2,2,0,8,6,2,3
32,7,24,1,0,0,0,0,0,0,0,0,20,4,8,0,0,14,1,4,1,24,1,0,1,3,3,0,16,6,1,0,39,31,8,4
25,3,22,0,0,2,2,0,0,0,0,0,26,7,5,0,0,3,0,2,0,20,0,0,4,1,2,0,13,3,0,0,44,44,0,0
16,9,7,0,0,0,0,0,0,0,0,0,10,0,2,0,0,4,0,1,0,8,0,0,1,0,1,0,6,1,1,1,44,44,0,5
25,2,21,2,0,0,0,0,0,0,1,0,8,3,16,0,0,3,2,1,0,43,0,0,3,4,3,1,32,6,1,0,43,40,3,7
39,10,28,1,0,8,6,0,2,0,0,0,5,6,17,0,0,6,0,0,6,84,0,0,6,2,25,0,51,6,0,1,85,54,31,8
10,6,4,0,0,1,1,0,0,0,0,0,11,1,2,0,0,3,0,1,0,9,0,0,1,1,0,0,7,2,0,1,30,29,1,3
145,15,124,6,0,19,12,1,6,0,4,0,21,11,49,8,0,68,26,40,1,343,0,0,142,43,82,9,66,20,9,0,310,213,97,18
42,14,15,13,0,3,3,0,0,0,1,0,46,16,38,0,0,5,2,3,0,35,4,0,0,0,5,0,26,0,3,0,21,16,5,1
72,10,46,16,1,15,5,2,6,0,0,0,35,1,78,0,1,40,34,3,3,93,0,0,0,4,38,1,50,15,6,4,144,69,75,4
184,21,136,27,2,38,10,6,20,1,0,0,53,19,185,10,8,181,25,55,16,381,1,0,37,84,127,26,106,20,1,12,159,81,78,15
87,6,76,5,8,17,6,7,2,2,3,0,42,38,96,0,0,114,41,58,15,246,0,0,72,0,74,0,100,10,2,7,145,71,74,4
327,39,259,29,1,66,12,0,54,0,3,0,39,11,249,2,0,116,116,0,0,295,0,1,35,124,89,10,36,39,5,1,211,121,90,17
149,20,80,49,1,36,1,0,35,0,0,0,15,3,64,0,0,112,0,112,0,268,0,0,110,0,63,1,94,19,1,1,92,48,44,6
284,37,170,77,10,75,24,2,41,5,9,0,130,61,324,1,3,303,67,159,68,742,1,0,112,13,295,39,282,57,5,33,415,202,213,24
24,3,20,1,0,18,10,8,0,0,0,1,4,0,39,0,1,21,12,4,1,41,0,0,11,5,1,1,23,1,0,1,34,21,13,5
105,10,82,13,6,28,9,0,13,6,1,0,28,33,130,0,0,164,41,87,36,383,0,0,102,7,86,0,188,19,0,20,132,71,61,44
129,23,103,3,26,35,3,0,23,0,4,0,26,6,88,0,2,63,28,22,12,125,0,0,15,0,21,0,89,18,1,9,172,81,91,26
44,2,42,0,1,10,5,0,5,0,1,0,9,10,56,0,1,50,9,36,1,190,2,2,123,12,28,2,21,9,4,4,74,41,33,3
19,3,14,2,2,3,2,1,0,0,0,0,13,2,21,0,0,7,1,4,2,35,0,0,3,3,5,1,23,2,0,2,60,26,34,3
255,23,164,68,3,35,9,3,22,1,0,0,41,11,94,1,0,41,14,24,2,241,0,7,75,2,29,5,123,20,1,19,514,260,254,19
23,6,11,6,0,3,2,0,1,0,0,0,5,0,2,0,0,8,5,3,0,50,0,0,4,0,3,0,43,4,0,0,30,12,18,0
138,12,89,37,3,39,9,4,26,0,1,0,45,12,159,0,0,51,2,49,0,234,0,0,35,0,59,3,137,17,1,5,132,75,57,7
55,4,43,8,1,13,3,1,7,2,0,0,7,4,18,1,1,15,7,6,1,50,0,2,16,0,8,0,24,3,0,4,101,53,48,7
884,72,445,367,9,122,37,9,68,5,6,0,171,81,620,16,4,369,104,192,47,"1,254",3,0,378,203,315,44,307,84,11,18,850,424,426,59
376,72,244,60,21,117,30,8,74,3,1,0,106,8,391,1,6,177,162,5,0,671,0,0,139,0,67,0,465,40,5,0,645,376,269,60
132,20,105,7,4,24,19,2,2,0,3,0,21,4,84,0,0,21,10,9,2,127,0,0,4,0,15,0,108,2,2,1,137,75,62,1
16,0,16,0,0,8,1,1,3,1,1,0,4,0,10,0,0,12,6,0,0,40,0,0,22,2,1,1,14,0,0,0,3,2,1,1
648,138,407,103,10,102,43,5,48,1,1,0,380,90,890,1,8,601,142,295,139,"2,235",0,22,417,12,760,42,979,403,31,110,704,330,374,74
14,1,13,0,0,2,1,0,1,0,0,0,3,0,11,0,0,2,1,0,1,10,0,0,0,0,0,0,10,0,0,0,325,164,161,3
98,11,86,1,6,16,5,1,9,1,0,0,44,5,115,0,0,56,34,13,7,145,0,2,27,2,50,3,61,17,0,1,97,51,46,6
128,10,88,30,0,20,8,2,10,0,0,0,48,9,173,0,0,113,5,101,7,288,0,0,2,0,95,4,187,34,4,5,56,27,29,8
"1,719",235,"1,440",44,145,245,69,16,155,3,22,0,374,93,"1,451",1,10,394,147,193,46,"2,433",6,20,618,249,646,79,812,342,63,58,"1,776",854,922,148
176,28,104,44,5,50,4,6,36,3,0,0,50,27,217,0,0,94,85,4,5,301,1,1,10,8,117,10,154,25,1,4,299,145,154,13
43,3,33,7,1,13,1,0,9,3,0,0,19,0,35,0,0,22,11,8,3,57,0,1,0,5,26,1,24,6,0,0,62,38,24,0
642,77,454,111,41,137,31,16,83,2,1,0,165,68,589,3,1,305,214,63,28,"1,495",2,1,247,193,441,48,562,129,13,67,949,445,504,83
68,5,48,15,0,6,0,0,5,1,1,0,11,4,16,0,0,30,23,7,0,176,0,0,61,0,14,1,100,8,0,0,177,110,67,5
110,12,97,1,6,26,5,1,19,1,0,0,29,22,105,0,0,105,20,69,9,495,2,6,273,31,96,8,79,29,8,10,294,137,157,14
179,6,171,2,1,25,8,16,1,0,2,0,23,12,109,1,0,67,48,15,4,188,0,0,20,0,8,0,160,12,0,6,240,137,103,6
388,27,357,4,18,75,18,2,47,6,1,0,54,29,233,1,1,164,57,61,29,347,2,0,35,59,115,17,118,60,8,11,218,114,104,13
2,0,1,1,0,0,0,0,0,0,0,0,2,0,13,0,0,3,3,0,0,27,0,0,1,1,10,0,15,0,0,0,11,5,6,1
"5,115",799,"3,397",919,179,446,192,50,185,19,30,1,"1,280",411,"2,957",33,29,"2,094",285,"1,252",465,"9,206",29,56,"2,322","1,229","2,834",624,"2,104","1,266",407,280,"3,321","1,703","1,618",463
"1,076",101,805,170,59,132,36,12,84,0,6,1,338,115,633,28,7,649,161,332,134,"1,879",1,1,555,72,659,88,494,194,35,81,746,348,398,73
80,6,48,26,1,9,2,0,5,1,0,0,37,0,64,1,0,34,17,16,1,111,0,3,16,3,27,1,61,2,0,3,190,99,91,3
233,28,136,69,23,67,13,9,39,0,0,0,96,11,175,2,4,106,53,39,14,248,0,0,58,15,85,6,83,12,4,11,263,127,136,50
788,48,515,225,12,97,10,4,80,1,1,0,168,115,307,13,4,320,78,127,90,896,1,9,277,24,301,28,256,82,9,21,578,294,284,22
111,10,94,7,1,27,14,0,10,3,0,0,30,26,82,5,2,73,29,25,8,204,0,1,24,43,87,5,43,31,1,4,532,247,285,24
743,133,507,103,8,65,21,2,40,0,4,0,221,42,858,3,0,278,85,124,39,"1,324",2,12,250,16,447,21,575,358,49,38,"1,027",438,589,50
42,4,29,9,1,22,2,0,16,3,0,0,39,9,193,0,1,106,90,4,12,280,0,0,43,1,82,11,143,15,1,3,51,22,29,4
23,0,11,12,0,0,0,0,0,0,0,0,2,1,8,0,0,10,6,4,0,14,0,0,1,1,0,1,11,1,0,3,69,34,35,3
944,119,710,115,26,166,36,11,107,11,3,0,214,105,887,6,2,362,119,164,49,"1,151",0,14,227,4,252,10,643,138,13,58,"1,229",622,607,57
69,12,53,4,0,1,0,0,1,0,0,0,13,1,27,0,0,17,0,2,15,41,0,0,5,0,10,0,26,3,0,0,63,31,32,3
122,10,87,25,3,33,7,7,17,1,5,0,34,10,121,1,4,116,30,83,3,160,0,0,23,0,49,3,85,10,1,9,356,181,175,12
145,19,77,49,2,23,8,1,13,1,0,0,53,12,115,1,0,113,38,41,28,369,0,0,197,11,31,3,127,19,2,14,445,210,235,16
68,4,59,5,4,7,3,4,0,0,1,0,10,7,36,0,3,18,10,8,0,79,0,0,18,0,17,0,44,9,0,0,31,19,12,0
"1,155",189,740,226,52,132,32,6,91,2,7,0,267,183,"1,300",2,7,590,176,252,121,"2,118",0,3,836,49,546,90,593,200,35,75,"1,437",637,800,135
"2,581",670,"1,466",445,151,316,110,43,147,5,15,1,647,258,"1,435",19,9,883,409,353,112,"3,170",0,8,"1,094",204,816,243,803,703,136,285,"2,309","1,040","1,269",255
92,28,56,8,2,15,8,2,5,0,2,0,19,10,70,0,0,44,2,37,4,106,0,0,3,0,18,2,83,31,3,6,130,67,63,4
163,43,97,23,7,21,15,1,3,0,3,0,20,4,135,0,1,27,15,11,0,189,0,0,27,2,33,1,126,0,3,1,56,56,0,5
24,5,17,2,3,2,1,0,1,0,1,0,4,2,23,1,0,23,13,5,0,62,0,0,15,1,5,1,40,2,0,0,1,1,0,1
32,5,22,5,2,0,0,0,0,0,0,0,11,6,39,3,0,1,1,0,0,44,0,0,5,1,4,0,34,1,2,1,21,20,1,1
257,51,196,10,7,6,2,1,3,0,0,0,68,2,137,9,0,84,53,6,0,435,0,4,162,55,68,3,143,16,9,15,111,110,1,4
47,7,27,13,3,3,2,0,1,0,0,0,4,4,23,1,0,22,17,1,0,120,0,0,63,16,8,1,32,1,0,1,4,4,0,0
8,0,1,7,0,0,0,0,0,0,0,0,4,0,8,0,0,3,3,0,0,14,0,0,3,2,0,0,8,1,0,0,1,1,0,0
37,4,30,3,0,4,2,0,2,0,0,0,10,0,27,0,0,8,4,1,0,53,0,0,7,1,20,0,25,3,0,0,2,2,0,0
182,39,136,7,6,3,3,0,0,0,2,0,55,4,90,4,1,77,67,8,2,556,1,4,146,97,170,39,97,10,6,7,72,71,1,4
1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0
6,0,3,3,0,1,1,0,0,0,0,0,3,0,6,2,0,4,4,0,0,13,0,0,2,3,5,0,3,1,0,0,2,2,0,0
362,118,234,10,11,54,36,6,9,3,2,0,112,15,357,8,4,175,81,36,0,984,1,2,274,6,205,7,489,26,14,31,62,62,0,9
19,3,8,8,0,0,0,0,0,0,0,0,8,1,7,0,0,12,10,2,0,23,0,0,1,5,7,1,9,1,0,0,2,2,0,0
23,6,12,5,0,1,0,0,1,0,0,0,8,0,8,0,0,6,4,0,1,4,0,0,0,2,0,0,2,5,0,0,3,3,0,1
52,12,36,4,1,12,9,0,2,0,1,0,22,8,85,4,0,66,22,22,0,215,0,0,35,2,46,2,130,1,4,3,22,22,0,2
7,3,3,1,0,1,0,0,1,0,0,0,2,0,5,1,1,2,2,0,0,70,0,0,0,5,1,3,61,1,0,1,0,0,0,0
76,16,52,8,1,3,2,0,1,0,0,0,42,9,80,5,1,58,37,8,1,238,0,0,86,17,48,8,78,6,1,2,25,20,5,1
31,3,19,9,0,2,1,0,1,0,0,0,1,0,12,0,0,4,3,1,0,32,0,1,5,1,5,0,20,2,0,0,0,0,0,0
10,3,7,0,0,3,2,0,1,0,0,0,3,0,4,0,1,14,13,0,0,25,0,0,4,2,6,0,13,0,0,0,8,8,0,0
110,22,83,5,3,24,9,3,8,4,0,0,30,2,33,0,0,29,18,3,3,135,0,0,54,23,16,6,36,7,4,4,52,36,16,1
2,1,1,0,0,3,3,0,0,0,0,0,11,0,3,1,0,4,3,1,0,9,0,0,0,3,2,0,4,3,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
17,6,9,2,4,0,0,0,0,0,0,0,2,5,4,0,0,0,0,0,0,12,0,0,2,0,1,0,9,0,1,0,7,7,0,0
18,3,13,2,1,0,0,0,0,0,0,0,1,1,10,0,0,1,1,0,0,30,0,0,15,1,2,0,12,0,0,2,1,1,0,0
18,3,12,3,0,2,2,0,0,0,0,0,7,1,24,2,0,5,4,1,0,49,0,0,11,1,9,0,28,0,1,3,9,9,0,0
40,11,28,1,2,6,4,1,1,0,0,0,15,3,34,3,1,39,19,14,0,106,0,0,33,2,9,5,55,2,0,0,4,4,0,0
49,5,36,8,3,6,2,2,1,0,0,0,14,22,60,8,1,35,15,10,0,102,0,0,30,1,34,0,37,2,1,2,18,17,1,0
36,5,30,1,1,9,6,0,2,1,0,0,8,3,86,2,0,27,20,7,0,165,0,0,26,4,31,1,103,0,0,3,2,2,0,0
54,7,42,5,1,9,7,0,2,0,1,0,10,2,59,0,1,22,13,5,0,112,1,0,26,0,7,0,78,0,0,0,17,17,0,1
80,26,49,5,1,11,8,0,2,1,0,0,15,9,54,0,0,8,7,0,0,70,0,0,17,1,8,0,44,3,0,2,4,4,0,3
28,12,14,2,1,1,1,0,0,0,0,0,5,0,16,1,0,2,1,1,0,31,0,0,4,6,18,0,3,3,0,0,4,4,0,1
6,1,4,1,0,1,0,0,1,0,0,0,3,0,13,0,0,9,2,0,5,9,0,0,0,4,0,0,5,1,0,1,1,1,0,1
2,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,1,0,9,0,0,0,0,3,0,6,0,0,0,0,0,0,0
4,1,0,3,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,9,0,13,0,0,1,1,7,0,4,0,0,0,1,1,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,9,0,0,0,4,2,1,2,1,0,0,2,2,0,0
215,49,129,37,6,27,12,1,8,6,6,0,64,5,158,6,1,44,25,5,2,336,1,7,131,37,47,2,111,21,5,10,42,38,4,13
8,3,5,0,0,5,4,0,1,0,0,0,7,0,7,0,0,4,2,2,0,38,0,0,15,3,8,1,10,2,0,0,0,0,0,0
15,1,13,1,0,0,0,0,0,0,0,0,8,3,9,2,0,10,5,2,0,100,0,1,50,7,27,3,12,3,0,0,0,0,0,0
131,12,101,18,5,6,5,1,0,0,2,0,32,16,191,11,1,147,59,40,0,652,0,0,334,2,120,2,194,8,4,25,47,46,1,1
99,19,76,4,3,11,8,0,3,0,1,0,25,5,45,4,0,17,12,2,0,135,0,0,22,0,24,0,89,1,0,6,41,40,1,5
205,43,122,40,12,10,6,0,4,0,3,0,19,10,162,2,0,50,35,9,0,313,0,1,97,2,34,0,179,3,2,3,85,80,5,11
43,11,28,4,5,6,4,1,1,0,2,0,21,8,45,1,0,16,7,4,0,122,0,0,42,0,25,1,54,3,1,5,12,12,0,1
13,1,12,0,0,0,0,0,0,0,4,0,5,0,22,1,0,9,2,7,0,42,0,0,4,2,5,1,30,1,0,0,6,6,0,0
56,8,30,18,1,0,0,0,0,0,0,0,8,1,28,0,0,11,11,0,0,48,0,0,13,6,6,0,23,5,2,0,3,3,0,1
4,1,1,2,0,1,1,0,0,0,0,0,4,0,3,0,0,2,2,0,0,8,0,0,1,1,0,1,5,0,0,0,2,1,1,1
23,4,16,3,1,1,1,0,0,0,0,0,3,3,5,0,0,11,11,0,0,24,0,0,2,2,8,0,12,0,0,1,2,2,0,0
4,2,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,1,0,0,3,0,0,0,0,2,0,1,1,0,0,0,0,0,0
40,6,23,11,0,0,0,0,0,0,0,1,8,2,26,5,0,41,26,6,2,196,1,3,101,17,23,13,38,4,2,0,16,14,2,0
14,5,9,0,0,1,1,0,0,0,0,0,3,0,0,0,0,3,1,0,1,11,0,0,0,3,0,1,7,6,0,1,4,4,0,0
17,3,14,0,1,1,0,0,1,0,2,0,5,1,11,0,0,2,1,0,0,20,0,0,5,3,3,0,9,3,0,1,9,8,1,0
5,0,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,5,5,0,0,9,0,0,0,3,1,2,3,0,0,0,6,6,0,0
81,15,60,6,8,8,6,1,1,0,2,0,31,1,72,0,0,7,2,3,0,100,0,0,11,2,20,2,65,4,0,3,40,37,3,0
12,1,3,8,0,1,1,0,0,0,0,0,7,0,12,1,0,13,13,0,0,15,0,1,2,2,3,2,5,1,0,0,6,3,3,2
77,5,61,11,1,3,1,0,2,0,0,0,6,6,33,4,0,31,20,10,0,104,0,0,9,2,19,6,68,8,1,1,57,47,10,3
"1,691",187,"1,297",207,52,25,15,3,5,1,2,1,120,82,797,37,7,657,320,141,90,"2,089",12,6,480,365,575,161,490,240,80,64,492,462,30,63
6,2,4,0,0,1,1,0,0,0,0,0,3,2,2,1,0,7,3,1,2,13,0,0,1,0,1,0,11,0,0,0,8,8,0,3
25,4,21,0,2,2,2,0,0,0,1,0,9,0,20,0,0,3,0,2,0,35,0,0,9,8,2,1,15,7,0,2,19,11,8,1
168,15,148,5,1,4,0,1,3,0,1,0,8,16,65,5,0,40,16,15,3,144,1,0,40,21,37,11,34,9,4,2,98,57,41,12
165,6,157,2,3,7,1,2,4,0,1,0,6,19,70,2,0,28,17,9,1,188,0,0,16,18,17,2,135,5,0,1,118,117,1,10
35,1,27,7,0,0,0,0,0,0,0,0,6,2,20,2,0,21,6,3,6,27,0,0,2,8,2,2,13,0,0,0,21,17,4,0
43,1,42,0,1,6,1,1,3,0,0,0,6,13,43,0,0,8,5,2,0,75,0,0,22,4,9,0,40,4,0,0,80,42,38,1
249,23,201,25,6,33,22,0,7,0,1,0,38,16,247,1,6,163,62,66,7,235,0,0,11,13,42,2,167,9,1,1,229,218,11,7
64,5,58,1,0,5,3,1,0,0,0,0,9,11,31,3,1,57,20,19,2,257,0,0,203,3,4,2,45,11,1,4,171,136,35,11
